A situation in which the action. A permission. Information with a company. Training programs. Sales positions learning system. Relationship building. Through. Learn how to build a relationship. Anything. And my goal is to. Indeed. Hello. And there will be able to. Promote them inspiration here in team leader position, which I would say is a positive influence because they would be promoted to the next step. And the goal is to all these managers. Send it today. Thank you so much.	1
I had a situation that I have to help my other coworker during the. They probably have the first thing that it was is. My coworker has a problem, he didn't understand how to approach the situation and this is what the time. Of the It was an escalation. And custom was yelling and the agent care very frustrating and he stopped crying So what I did is I went ahead and say, well. You know pause. And I breathe slowly. And take a few minutes and then I can go back and get understanding what the customer is asking. I don't understand this minute and then once you understand but do not talk over the customer because. You just be an escalating the situation so listen first asking hard to find out exactly Wat customer needs. Asking. Why is talking to you right now? He has to have a problem in order for him to be talking to you right now, so once you listen. And then possibly be able to answer. Quietly without him to be upset. But if you answer why he's talking I think it could be a reason. I think a few minutes, Grace just one second, three and you can go back and you answer the question. And that's what I did so and he did that and the customer was coming because it's getting out. Because he was talking over over customer so and that's what happened. And so.	0
I time I had to, I can positively influence. Others was when I was working at Universal Studios on. We have a situation going on inside the restaurants on it was a restaurant slash club that turned into at night. We had a situation going on so I had to turn the situation around positively to make sure people have learned worry. And then I started influencing the other. The other my coworkers. I start influencing them to act the way I was to turn the situation around to make it a better situation. Into practically com people and get everybody out safely and quickly as possible so that way we can deescalate. The situation is happening inside.	0
Well, there's one time I'm working now in hotel business and some of the housekeepers holdout. So I asked some of the house papers, they can pull it up like you know as well as long as you work as a team that can. They can do the work done.	0
Well, uhm, I could think of one situation where one of my coworkers were just not feeling you know upbeat. During the day an? He was going down to her task not completing her tasks. So I took it upon myself 'cause. I'm a team player and I want our team to win in the whole goal is to make the companies better, so I took it upon myself to you know encourage her after what's going on. It's just have any personal issues and she lived on told me, she was having some personal issues. That's why she was having a hard time at work, so I. I took it upon myself to Elko. You know believe would leave someone for a task and to help her through her terms.	0
So if we're talking about influencing the actions servers have taken in a positive way I would say that. When I worked at Disneyland Paris. We had a lot of opportunities working with a lot of foreign nationalities, all from around mainland Europe. An England United Kingdom Island scotlands, etc. And so when you talk about the influences I would say there's been sometimes where. Catherine that I've worked with haven't been corresponding to what we were supposed to be doing so in order to? To rectify the situation and just I have no authority when I was at least in Paris. We all equal we will not. Leaders and managers be working together, so to pull someone aside and tell them that you know you have to do it this way. This is going to be the most beneficial way. You and you're going to thank me in the future because this is the easiest way and it works effectively. It has a good outcome, so you can tell guests. One thing you could tell cast members another thing. So when we have lines for save Rapunzel or married or Mickey Mouse. People were trying to squeeze in many people in as they could and you just have to tell them that. It's not the right way to do it 'cause it's more efficient you could have. I sent line of people move them forward and then they leave, and then cast members who knew would understand that. It's not a rush job. It's more of a show job so it works, effectively so cast members are always happy to have. The positive quizzes Christmas systems excuse me so I feel like that was a good way to influence people in a non. Oh, sorry Safeway so. Just give him advice push them forward and help him succeed in their career within the company that I work for which was Disney.	1
Hi. I am Actually, a decent star in every month. We always get back in one of our missions in being the Eastern Star is. Giving back so once a month I see the homeless. And I am. Give food to people in the I feel that this is a positive influence on individuals and they look up to me. When I do this, once a month and when I do this, once a month it gives me the opportunity to see. What people are going through in what I can do as a person to help them? In giving back in I feel that this is very positive and being used to start her gave me a lot of opportunities to work with different people. Word with this, meaning women and start getting back is basically what it stands for so I enjoy this is. I love you.	0
I just heard manager for Wendy's, I was able to positively influence and others actions on several occasions by being a role model in a leader. I put my best foot forward I made sure that everything I did was in turn, how I wanted my. Please react and how I wanted them to act so. To put it positive influence on somebody. I do believe you have to be a positive influence yourself, you have to. Demonstrate what you are looking for and how you? Once you approach these situations, so that they can learn from you not everybody learns just by speaking awesome. Actions speak louder than words and I'm I believe I did have a card influence or many people, both personally. In professionally because in my outlook in how I approach situations.	0
Hi the situation where I was possibly positively influence the action of others is man there was one time. We were out and about in my friends, we are going to the grocery store. And then They did they wanted to leave all the shopping carts outside. So what I did was I took my through the designated area in the parking lot, where it belongs. And then they ended up doing the same thing.	1
I got work in a newsroom environment and that can be very stressful environment fast changing. We have a situation one day where like 3 or 4 of our Top stories. What was going to be the first 15 minutes of our. Show fell through at the very last minute. It was very stressful situation. We're probably about 30 minutes to the Top of the show. Any knee jerk reaction from a lot of the team was to sort of give up and to let. Things go up in flames as. Sort of invisible consequences to the rest of the team of what happens when. They fall through and their commitments. What I suggested instead where that we pick up the slack today? And talk tomorrow about how we could do things better, we did. We all jumped inwardly recruit other people. To get contact turned quickly an make the Top of the show, something that was worthwhile for the viewers to watch. It happens very fast, it requires a lot of teamwork, but we were able to get it done. And what resulted was a quality product. Day off. An inability for us to talk to the team members who had not fulfilled their commitments. About why it is not a desirable situation for anyone to be in because we weren't able to deliver. The kind of quality product, we wanted. It was prime product, but not the kind we wanted. I think that was a beneficial situation, all around and a much better course of action than sort of letting it all. Go up in flames.	1
Positively influence others the situation was, I worked at a hotel and Edwards in receive survivor. Form reversal and and we were so busy and most of my coworkers were tired delay had their heads down and there were no smiling. Everyone's face. But I kept on smiling even though I was tired and I just wanted to keep the standard. The hotel and everyone who comes through those stores. I wanted to make them happy so I would just keep on smiling and telling telling them but their friends for the New Year and what we offer and I will also talk to my coworkers and. Problem that they come on, we can do it and not just tell them by setting an example being energetic and being positive. I was also. Able to influence them in a very good way to keep them. Keep them have a smile on and also enjoy what they're doing.	0
Well, I forget the western in Philadelphia on every morning. We have a roll call sheet updates us on the forecast of the? Occupancies and the weather or you know what teams or clients are in house and so just pretty much. Coming in with a positive attitude to motivate my employee of wealth employees are my coworkers and so we basically just. You know coming in and it comes with a positive attitude morale is high and just really prepare mentale are. Mind to make sure our guest dissatisfied so I would say when you coming with the planet of mine. And ready for the day and ready for that at that time you can motivate other other my other coworkers actually save myself. That's what I would do to motivate my uncle my coworkers, so I enjoyed working there, so and I love interaction. Interacting with my coworkers and the gas line counter.	1
And so right now, I work with United Airlines with a contract company called Electronic Press. A lot of times passengers are full of frustration, anxiety for flying could be the first time or many times. It's just the frustration of trying to get through it, and you know get to their destination and timely manner. And safely so I've had a customer who was very, very upset due to missing the flight on here reflect. And then it was traffic. I was able to get him on for the next available flight. I talked him down. I was very encouraging of how the process can be frustrating, but we're here to help we want to be. Positive we don't want you to be frustrated and then as I calmly. Checked him in and checked into a new flight, he was tremendously. I'm overwhelmingly thankful for my. How I sing? My presence of being. Not helpful in positive instead of being negative and feeding off negative energies. So when you feed positive energie. People feeding for that, so that's what I do.	0
Describe a situation in which I was able to positively influence actions. I took 2. Influence others. A good example would be when I was a fireman and we had a car accident where I was put in charge. And it was. My doing make sure everything goes correct. So we're looking to patient I notice. We had her pinned on the stretcher and uh. Pretty good condition but anyways I notice there. Your pension nerve somewhere and get complaining about pain. And because of my actions. I'll be able to have my team listen to me and we adjust the stretcher accordingly. So that the patient was able to get on the stretcher comfortably and have a better ride to the hospital. Without my actions, my team could not spot it when I spotted. So that is how my actions made the situation a little bit more positive for plantation.	0
So a situation where I had to positively influence the actions of others will be when People are my job were trying to call corporate on my boss and I kind of just let them know that if they talked it out with our manager first. Maybe we could get some results, then, instead of just going this above beyond their head without even trying. To degrade the situation.	0
Let's see a situation where I was able to positively influence others. I can recall an incident with a colleague importantly, the tally had been a bit discouraged considering the? Amount of words that had been coming in and with him being much newer to the teams like I said he was. He wasn't expecting the load of work that you can say he started making comments about quitting and not wanting to deal with the job or the workload any longer. After this name. Swami hearing him out on his issues and why he wasn't feeling encouraged or discouraged about the entire situation. I let him know that you know, sometimes we do have heavier workload days. But these days you get through on the heavier workload. Makes the day go by faster also let him know that being with that person company for a certain amount of time course. You do get a pay raise that the decent amount so That being said all the wind your hard work will pay off. But that didn't say he was able to calm down about the situation and hear me out, he was willing to stay and. Just get through the workload and. Make it a better work situation.	0
How are you there have been times working in customer service that I have had customers will be upset with the outcome of the service. We were offering yet So what I have done was offered them an alternative to the. Services that we offered and therefore trade, creating an opportunity for the customer to choose a different option.	0
The situation where I was able to possibly influence otherwise. We're I'm afraid in right now, so you're on the plane. And for our airlines. Total calls at the. Always have to be down for takeoff and landing and there was a person who was. Particularly like you know overweight so they are. On my screen it go down another 5 feels like it's fine like it's whatever she's like not a big deal, like. No, it's not it's not a problem. Well, I thought I was like well, let's just think about it. This is an emergency evacuation we need. Don't be down for a certain reason because that is why they requires an. You don't want someone like to be endangered or you know ended just because of an armrest. So I told her I was like if you don't feel comfortable doing it, I will go and tell him that you know. We need to get that almost down for takeoff and landing. And that will be fine now is I know problem with stood up and did it so I would have told him. He completely understood and he even had no problem with it down. He didn't know if that was a rule. This for me is not his job so he didn't know what would the rules were and I was very polite with him. I just told him. Sorry. We just need you to put the armored down and do more training area. You can feel free to you know have it up. You would like for your comfort, but for the safety of you and others around you. I really need that to be down. And he had no issue with it and she after I did it. She's like loud. Thank you so much for doing that 'cause that shows me that you know. Sometimes. You have to follow the rules like is not. Option and that could have saved his life or if she didn't do it, I could instill in his life. And for that reason. I think you know. I possibly positively.	1
My current job and my job for the last 25 years has been in the law enforcement field. As a police officer and a detective so most of my answers in regards to positively influencing people would be. The situation where a customer service Rep from hotel was having an argument with a patron who wanted to be against the hotel. So we kind of settled that as we do numerous times, advising them that it's a civil matter and we Help them get another hotel in the area where I was working both parties were happy with the end result. And in the end, they did. Thank my supervisor for taking the extra step, it up and get another hotel.	0
A situation where I was able to pass this problem. Turn me influence the action of others was while working at Goodyear and airlines. Um during service. The drinks are not in any particular order so I encouraged the other flight attendants. For when we Um. Practicaly to kinda organize the drinks so that way. When we go to do our service and flights. It'll be a lot easier to quickly. Grab a certain drink on a passenger's choice. And we will have to rush and think where all the drinks are at especially on those quick flight.	0
This situation would be when I was working at Lowe's home improvement in our Republic special computers. I basically look like an interior designer to make it short. And I have worked in different storm got promoted to a new service. They had just opened and all the employees that work there. Dinar systems in you know they didn't know anything they relate to the company. So what I did was. There's a lot of negativity when I first got there, because if I leave it up in a few months. So when I was able to do is. The samples that team. By networking working with employees going on the floor talking to them, making you know, making everyone feel special doing things for people that. Make them feel wanted and by doing that, we built this very successful team. And the second year we were open. We were able to feed. Our goal by the 9th month of the year so. It was kind of a negative situation because it was new to learn I was coming on what I did with them. Builder teams put them together, he's positive reinforcement to then go and be our goal and have a successful year with over 300 and sales before the year's even ever.	1
Hello my name is Alexis Dillard, a situation where I had to influence the action of others is when I help out other women. In my motivational group that I have I? I take their situations into consideration an I give them help, and I give them motivation and I'm always told that. I am motivated people and I influence people to do the right things, I'm very vague on motivating people around me. And women around me that are in my group as well, so that is a situation. When I had to influence someone. Around me the end result is me, having a lot of trust with a lot of people that I know in the people in my group. Well, the interesting news be able to come to me with situations or things that are going on in their life. And good news that is going on with their life. Anet vice as well so that is a situation where I would influencing others.	0
Help out a charity helping us lose refugees were complete strangers. Terrible situation. It is. They can do to help out and how big it is, and in order to do the right thing. How about	0
A time when I had a time when I had to influence the actions of others positively was actually when I was the flight insane twist. Frontier airlines because when you reflected the responsibility really falls on you to make sure that you are delivering the company values. The principles and you make sure that every passenger has a positive experience on the flight. You know there is no supervisors. There is no higher up soon everyone else is held accountable. You know a lot of the times when you're on flights whether it's friends here or otherwise. You run into issues, where you have unexpected delays and you have issues that arise medical incidents and you got it. It's your job to keep the morale of everybody up and you definitely got it. Just like turn their frown upside down at a time when I did. That was you know, we were. We were stuck. It was a storm a tropical storm and all the place where you into laying the links Lane cancelled and you know, I was like you know this is actually not that bad you know, we are one of the only 5 going out tonight. We're just going in to get to your destination. It's going to be great. You know, we have a positive crew. You know, we're going to make this as enjoyable as possible. You know the pilots can make up time in the air. You know an everyone that was boarding. You know how to how to frown on positive going out there, you know you definitely have to sell it, you have to make 'em. You know like like love it. You know in situations where there's not much you can do you definitely definitely gotta make sure that others are happy and just bring up the vive?	0
I've got a lot of volunteer work in my day. Side working as a flight attendant. I volunteered for human rights in Dar 4:00 and in the dark or conflict. There was a situation where women were being attacked outside the camps. And I took it upon myself to. Large and be a member of the movement and in doing so. I was able to introduce a technology solar habits. I have no one to introduce them to the human rights movement, too. Start the women from having to go out to firework word, and get attacked so I'm really proud of that and I did influence others do I had influence others would simply just by? Openly speaking my mind in a way where I can help others. And I think that is relevant to customer service because if you really care about People get shirts.	0
OK, it was a time when I well, I used to foster children on now I this case have. Make sure we need some they have like all kinds of behaviors where I did is that every time I had a kid that. I was acting on what doing like something right, I will be upgrading him. So then the other kids will be watching him. I'm I'm the email to follow what they were doing so I wasn't praising that kid and then I was showing. Something positive for the order to know kids to follow.	1
I'm in a local workplace. I was able to influence positively the action of others by taking into account what they had done wrong. And thinking about it for awhile and wording correctly and positively my advice on how to remedy the situation. This. I reckon restaurant at the time being, so if I notice that somebody new did something that would other people have found a pond or that. Wasn't up to our policy as restaurant? I would take time for like God in my thoughts and then I would go to the person. An explains them kindly of course, and just to give them a little bit of perspective an mostly and generally speaking. The people are very much happier with the way I tell them and they're happier with having that perspective annoying. What date are federal and how they could improve themselves and it was always a positive experience?	0
A situation in which I was able to influence. Others would be back when I was in college. I was in public. Speaking class and we had to do a title that was. A Riddle. Risking. It was about sweatshops and um appan doing my. Review and research of the topic, I found out that a lot of the. A lot of the clothing that I wore. Um had a lot of sweat shops shops in 3rd world countries so at first my teammates were a little apprehensive about it. But I you know went right into the books started working and I. Found out you know a lot of information the background and would have you and how much it costs are survive. Again today in the 3rd World Countries, an although it was a risky topic showing the enthusiastic to Susie Asom excuse me. 2. Oh, and not influenced but um results are other classmates and and educate them on this situation got my other teammates into it. Again, it was a risky topic not a lot of us not a lot of us knew about you know sweatshops prior to me doing the research. And that is how I was able to influence them. So. Now, how is able?	1
A situation that occured on my drive, meaning her purpose in our business. And uh situation occur with the person that was not very happy with not feeling well. I'm not happy to be in the hospital. And that patient did not want to communicate with others and somehow I was able to calmly and professionally respectfully. Start with the basement and my coworkers my peers were on. Actually. Lose by the way I handled the situation with the patient in the outcome that patient was very comfortable. With the procedure that was about to be done after procedure was done the patient was really need only. Remind me on my customer service skills.	1
A situation in which I had to be able to be positive positively influence in the action of others. That will be when it customer asks how long was going to be the flight. And as a customer service, you need to be able to answer questions like that. Smile politely and professional and I explain to the client that the flight will be 2 hours and 48 minutes. The client customer passenger was happy and also because we had a line behind the client an everybody else. Had the same questions. Therefore, I was able to answer 1 question for everybody, he was very good, I feel good about it. Because everybody else had the same questions, but because one customer took honestly to answer the questions and I was. Able to answer the questions asked furtively politely thank you.	0
So basically one way that I was able to positively impact. Others would be by employing my employees for my business that I've been. Running for 20 years spent quite a process. Getting to know how to do that, and how to keep people happy and positively working forward towards you know the best interests or business. An and by being a positive bars and later then I think giving them a lot of positive feedback. And that's definitely been one of the most important factors. That I feel like I have been able to create in my business.	1
As a former teacher. I like to think that I had the opportunity to positively affect other people around me. Every single day. I love being with my students and I loved having that opportunity to have a positive impact upon them.	1
Working for retail right now, I strive for other goal and was having a better goal. I have do have a full team with me. And then going with a situational standpoint, I was helping out a customer that ended up having such a good time. With the conversation and then after that, I prefer all start coming in. A tense, giving my colleagues an opportunity to do what I do an ended up having a better time with their customers along with the experience that they didn't give our customers.	0
My most memorable. Situation, where I was able to positively influence the action of others would have been when I worked at University Academy charter school. I was able to turn around the. Emotions of the children who came into the office on the daily basis, who were sent down due to discipline reasons. Emerald cases, those students were very upset and. Enter rash mentality they were acting out. I was able to sit them down have them fill out a piece of paper which in detail is. Claimed what these things in differently. One thing really differently in the future, and how they will resolve the situation going forward and at the end of this. President was able to report back to their teachers, and apologize for whatever the behavior was. And have a better day going forward.	1
A situation where I was able to positively impact influence on others. Ways here recently a couple of years ago we had a Hurricanes hit on one of our neighboring states So what I did was rallied up my community to make donations to the people who need to try to help him. Goodness as possible, as their neighboring states.	0
So I think for this question, I would more than likely have to say so. My current situation now. On my current bank teller and we have a couple of part time. Teller shoes tend to not understand the whole fills. I idea of backing mean loans credit cards. All that fun stuff a lot of them tend to give up. Well, I'm trying to push for the sales everyday always had a little pep talk with them. And I was trying to give them. That sentiment that sense of entitlement, but not courage to go ahead and move forward and to continue to push for the sales an everyday since I started these little pep talks. That's my point Sam killers have at least 3 to 4, so long today, so I think that was definitely. A big Influence on my have to be able to help someone else. Or in this case 2 people.	0
One situation where I was able to positively influence the actions of others. One day there is a lady while I was working at Petco. She was upset about a previous groom that she had done. So when she came to me, she was having concerns. And so I pretty much went over everything with her from start to finish on the Pacific haircuts for her dog. How long it was gonna take inner also told her that I would give her updates on the progress? Love her dog. So that turned out positive you know, giving her updates throughout the green one. She picked up her dog, she was happy. And so she was able to keep returning typical.	0
OK, I'm definitely is. I'm always have positive person at, I'm always have a? Great. I'm Like. I'm always motivate others to do great jobs. I'm always Smiley, I'm always. I'm a happy person so. I think. In all the situation. I'm always. Bring my package. My brother just playing games, an order.	0
A situation when I was able to positively influence others. That would definitely be situation at work. Everyone was having a really, really rough day. And I only happened to come in a little bit later in the day. Ann. I'm with my personal memory of B. Outgoing person and When I saw that he was very upset and mad. I was just thinking, you know what can I do to? Help everyone out if you will so I decided to buy everyone. Jaguar box rather of Donuts. And just turn right today little bit and I just told you know it will get better. There is a light at the end of the tunnel. And. That. It's not the end of the world. I think today. Most everything's doing better you just have to see it ruined. So for this at the end of day so. That was weird.	1
Caving in my current role is volunteer coordinator I influence others in a lot of really different ways generally. I take a leadership role and what that means in a specific situation is we do pop up healthcare. Fairs around the country. We have volunteers come in and they're not sure what to do so to keep them on task. I make sure that they're motivated they're happy and ready to go. I'm just taking actions such as demonstrating work. It's usually easier to share with hands on than it is to actually. You know just give directions just yell at somebody directions, so just motivate them to do their best and 2. Focus on the task at hand until we get everything set up and ready to go. And the result is just having really good healthcare fear suffer like volunteers are happy with the experiences they have. Whenever I'm the coordinator had one of those hairs.	0
Situation in which I was able to find so we influence the actions of others. Would be? Would be when? Password in installation ready to work in factories well, I had a couple of coworkers that are trying to kind of natural looks like. Give me help area affect food service and it was a moment when you're trying to use my food when I. Just kind of getting that discount people fairly. Send me your friend parrots empire discontinue relatives or anything like that, for family. Anyone needs a pilot visual discount now but you know what I look like I'm not trying to Get an action that is just go ahead and just get one of my death. How long see you just the different activities. As far as Not having to take disciplinary action for doing something.	1
Ann. Describe a situation where I was you were able to positively influence the actions of others OK. It was a time that I was actually on a flight when I was a previous flight attendant and. There was a passenger excuse me, who was on the flight. And it was during boarding an one of my coworkers actually asked the members that passenger excuse me to sit down. She was a little upset that she asked him to sit down but it was raining boarding process. So once we got up and he sat down once. We were up in the air. He had gotten up again and go to the restroom. And he wanted you know, he wanted to make sure he was a little very friendly and she asked him to sit down and King. And then I could tell you whether to her before I went to him as I was taking them. Orders I asked him would be OK. He said he wasn't 'cause he wasn't too pleased that my coworker. And asked him to you know to say he felt that she was kind of trying to boss him around. So I told him you know, I apologize to him and I went and I told him that it will be OK. And that you know if anything, he needed I will be there for him and to help him and. I even apologize for her so I went back and I let her know I said. I'll let you know that the member excuse me. The passenger wasn't too happy and that could she please go and speak to him and she. She was my college, I say yes, I will so she went in, she. But with him and she apologized to him and he was pleased that I did actually speak to her. And then she came to apologize and he actually sent a very nice email into corporate HR about the both of us and how he was pleased with the flight. In the service that he received.	0
And. So I think a way to positively influence the actions of others is through communication number one listening to what? There needs maybe an acting on that, especially in customer service. And. Trying to effectively listen to what exactly it is that they need and being able to not only meet their expectations. Trying to go above and Beyond and I think an example is when I've done that would be. Hum. When I flew last. Ann. I would say. Having a minor child on there that isn't flying with their with their parents and being able to. Keep them safe. Or being able to calm someone down. When they're really anxious. Ann. I would say positively effects. Their actions for being able to calm someone down that's angry and trying to tell you what, exactly it is that they weren't being able to listen and to be able to. Communicate effectively. Ann. What exactly the solution is?	1
All right. So I had a previous experience while I was working in 711 in Brooklyn, NY city. One time and I answered that job and he was like over going to shop and I'm searching for. Particular item. I was watching him make curiously. So he seems a little bit weird. So I tried to approach him like if he needed any assistance if you needed anything. To accompany His knees or anything. So he just wondering like in 19, it had to. And on the floor. That is not going through the exit door and like he was crying and because he couldn't. Have any money like to whine even. I wonder divided. So, like an? I grab the door like and I told him like all I'm going to pay you for anything you want. So, like when I showed this action. To the customers working there and to all the people in the store right. Being told me like you're you're such a hero like he didn't hear anything. And we're we've touched by your action. In writing this influence us like to help others so why is there in need? And I can. Not to push them away like this too. To try and And we we then like a spoiled distance with them and like to carry around like to build any barriers with them. Regarding the heating them. We just need to than others, and try to help.	0
Well, I keep children and teach them horse riding lessons and on days, it rains. I mean, it's kind of. Setting them because I don't get to ride outside so we decided to have a little fun day in the barn where we? Set up some jumps for them and we acted like they were the horses so I believe that I possibly influence them. From Tanger Bad Day of rain into a fun day inside.	1
I would say that I was able to possibly influence others. In a situation where I was new to the team and they were working for a very long time on a project. But they were just really going downhill they lost all motivation. And then I came in. And I didn't have any of that stress on me, I didn't have any of that anxiety or kind of. A cloud of failure and so I just kind of sent them up and said listen guys. We need to get our heads around this. And I was able to positively influence them into actually winning the project that they were stuck on and so sometimes you just need a fresh pair of eyes. Somebody from outside the box. And and you know what it turned out really well for them and I was very proud of them. That was able to to help him that way. They just needed some motivation from somebody that was just. Outsider box really.	0
I have this time, where I was in college and one of my friends list in a situation with it. Family member and his son still in United States and she will, I'm struggling and I gave her some advice. Personal advice how she could face that kind of situation and it did help her with that current situations. So she was able to take better decision. Listening to my experience an will finger with my health an my. But my helping device that I gave her, she could figure out how to proceed with the spiritual nation, she had. And at that time.	0
When I used to work for Kohl's, I. Positively influence our employees to work harder by making the environment very fun an welcoming even when we had to get up so early. At like 5 and 4:00 o'clock in the morning in order to finish the shipment. I still made it seem like. It was like 3, two o'clock in the afternoon and made everybody feel very energized about coming to work. And make them love doing their shipment.	0
A situation that I believe I was actively able to influence someone would be in my education job, I am a preschool education teacher. And I work with a team of 6 people. We are constantly working with each other all day long in a team. We are there to encourage one another we do a lot of one on one with families an intervening with those families not just the children. And it is great to see the positive influence if you have on those people a situation would be neat. We had a parent of a family who had several questions that needed to talk to the whole team. We were able to sit down with them and explain to them our Lesson plan, and what we had. In store for their child. They went away very happy with very happy with the results from us and. Ended up working out really well for the students. He had a really productive year and the family was so happy. Nothing just cannot say enough good things about our team at our preschool and it was just a really good feeling knowing that we were able to help that thing only and do the best that we could figure out student.	0
In my previous work experience I've been a dental assistant and I used to work with children so positively. We have to be positive, all day long to try and get the children to respond to having their teeth cleaned. Just be able to sit in the chair and also to help the parents be able to help encourage them with us. An things other than that environment was 100% part of the job.	0
One situation where I was able to park to influence the actions of others is when I began. My role as a team lead. Sam's Club, The Cafe area where I began. They had a very kind of low morale just because the area was just kind of problematic. But I was able to come over an with my hard work and just being able to show them that. I'm not going to ask him anything that I would myself not do I was able to boost them around and help them understand that this is the team that it only works if we all do a little bit so from there for me being a hands-on manager and just being there to support them and helping them and. To be able to teach and train them and always let them know that I'm here in the trenches with him. I was able to create a positive environment in which we all enjoyed to come to work after a while.	1
Situation that I was able to positively positively influence the actions of others would be any current employment, Chili's. I am one of their certified team leader trainers. I think that everything should go away is it supposed to be. It's all the rules. I make sure that I train everyone. The exact right way, and I. Just like to do it with a positive attitude and ensure that everyone knows that just being kind and helpful and. Doing the right thing goes along way and I believe that if you yourself has a positive attitude when helping others. Just that can make everyone be in a positive mood and make them enjoy where they work what they do. And I just think probably a positive attitude would be my best answer that's the most influencing thing that you can do.	1
I work in the medical field right now, so a lot of times with a positive thing that I started the situation with. Show the positive the positive actions for others is this situation was a patient came in and the assistance. Did the by Rosanne everything and then the task was to get the vitals in room the patient? I remember patient? And the results were that the results were that the patients were like Oh my God. This is such a. Grace really environment from getting your getting my vitals. Either way to you, interviewing me an getting on my medications you guys are. A Grand King this is a positive place to work I would love to work here, so I would say. You know our team our employees is an employee. We work as a team, so it's all you know, we all work as a team, so everything is reflected on. Each one of us not just an individual. But all of us, so we work together in a way. We have a really great team that I work for.	0
Alarm situation that comes to mind would be when we lost our supervisor very quickly about 8 months ago. He resigned and he only gave 5 days notice an the office was an absolute turmoil because everyone was very concerned about. How we're going to proceed without our supervisor because the job that we do requires a lot of illegal skills? And he was very proficient in that area and he was very beneficial to the office. My peers were very uhm. Nervous about the outcome of what would happen. And if we would be left to our own devices to try to figure out. How to respond to all of these different legal issues with our inmates and our? Management upper management came to me and asked me if I would kindly take A roll of acting supervisor because my supervisor had recommended me for the position. I was a little trepidatious, a little nervous about accepting their offer, however, I thought after speaking with my peers. That that was the best case scenario and I promised him that I would do everything that I put in my power. To fill my knowledge appan them into system in any way that I could to help ensure that the office ran efficiently. That we made very little to no mistakes and that we didn't have to seek so much outside guidance to our central. Office unit I believe I persevered in that role I was offered a full-time promotion the office went on. As usual without any mistakes and my peers are very happy to have me become their supervisor and we're very confident in my skills.	1
I well in my previous job we would do morning huddles. And just growing up, having a positive attitude, I believe. That influences the room just being you know. Starting with a positive attitude and just. Um. Cheering everybody on you know, but I feel like. Basically lights up the room and it gets boring for the day of work.	1
Hi I was an international body can work for over 10 years with United for 27 years internationally. I was able to sit and talk like quite a China 10 hours or 12 hours, the passengers. And we would have long discussions about all kinds of things that they would enjoy the one on one with flight attendants and the things come out after come back and say how wonderful it was to interact with and they enjoy the time with us.	0
A situation where I. Help other people would win. I'm gonna be honest with you guys well, I suffer from depression often on an. I'm trying to tell my story to everybody. So one day I was out and about and I was just really, really just having the time of my life. Yeah, I thought this other person down. And I told them everything's gonna be alright man. God makes no mistakes. So the reign forever and then. Maybe.	0
Situation and that I was able to positively influence the actions of others with. At my job in media little disturbing story. Older customers ways. Not feeling so well and leaving. Things behind her go on her way to the restroom. And everybody was disgusting, nobody wanted to help settle you lady. And I was able to. Getting ready to realize Hey. This is a originating make she needs help. She needs somebody to make sure she's OK, she needs. She needs. Things to clean herself with. Hum. And we gathered items even purchased items 'cause I do work that Alito location on Google doesn't purchased nude. And shoes for this woman. So she could go back home, clean and not worry about. Getting issue or they having any issues on the way home being dirty and what not.	0
I work in an apartment with an unknown women who sometimes he's easy for the morale, too, too kind of. Drift off and become a little negative and sometimes you just need to be driven back to the reason why we're all there and. Were there to complete our task every day but we're also there were a family and? At the beginning of the year, we, we needed, we need. We need some positivity in our Department so I came up with. A team building exercise where we all come up with one word, and it could be you know positive iti. Ann. Happiness is whatever whatever word you wanted to live by for the year and we would talk about it. Explain where where it is, and then we take them all on the wall and they're still there. So when we walk by him every day, we can see them. At my my word was God, fearing i'ma bearing Christian woman and I believe with God, all things are possible. So we had words like positive iti hearing. I think it really boosted our morale and it's fun to work. I don't work everyday and we need sometimes when you just need that boost of positive iti in your life. You just look at one of those words an? And apply it to to the work environment and I think it was a really fun exercise and it's definitely. It's definitely help our Department. Grow and it was, it was that the fund exercise to do kind of got us all closer and. There was a happy tears shed and this is only one of those, this team building exercises that will never forget and I think I think I definitely influenced us all to. 2. You know to become closer in to try just just just try to be positive every day and I think it was a very. Very very amazing.	0
